13.5309 22.6815 22.6815 1 1 
13.6075 22.7458 22.7458 1 1 
13.6843 22.8098 22.8098 1 1 
13.7613 22.8737 22.8737 1 1 
13.8384 22.9373 22.9373 1 1 
13.9157 23.0007 23.0007 1 1 
13.9932 23.0639 23.0639 1 1 
14.0709 23.1269 23.1269 1 1 
14.1487 23.1897 23.1897 1 1 
14.2267 23.2523 23.2523 1 1 
14.3049 23.3146 23.3146 1 1 
14.3832 23.3768 23.3768 1 1 
14.4617 23.4387 23.4387 1 1 
14.5404 23.5005 23.5005 1 1 
14.6192 23.562 23.562 1 1 
14.6982 23.6233 23.6233 1 1 
14.7774 23.6844 23.6844 1 1 
14.8567 23.7454 23.7454 1 1 
14.9361 23.8061 23.8061 1 1 
15.0158 23.8666 23.8666 1 1 
15.0955 23.9269 23.9269 1 1 
15.1754 23.987 23.987 1 1 
15.2555 24.0469 24.0469 1 1 
15.3358 24.1066 24.1066 1 1 
15.4161 24.1661 24.1661 1 1 
15.4967 24.2254 24.2254 1 1 
15.5773 24.2845 24.2845 1 1 
15.6581 24.3433 24.3433 1 1 
15.7391 24.402 24.402 1 1 
15.8202 24.4605 24.4605 1 1 
15.9015 24.5188 24.5188 1 1 
15.9828 24.5769 24.5769 1 1 
16.0644 24.6349 24.6349 1 1 
16.146 24.6926 24.6926 1 1 
16.2278 24.7501 24.7501 1 1 
16.3098 24.8074 24.8074 1 1 
16.3919 24.8645 24.8645 1 1 
16.4741 24.9215 24.9215 1 1 
16.5564 24.9782 24.9782 1 1 
16.6389 25.0348 25.0348 1 1 
16.7215 25.0911 25.0911 1 1 
16.8042 25.1473 25.1473 1 1 
16.8871 25.2033 25.2033 1 1 
16.9701 25.2591 25.2591 1 1 
17.0532 25.3147 25.3147 1 1 
17.1364 25.3701 25.3701 1 1 
17.2198 25.4253 25.4253 1 1 
17.3033 25.4804 25.4804 1 1 
17.3869 25.5352 25.5352 1 1 
17.4706 25.5899 25.5899 1 1 
17.5545 25.6444 25.6444 1 1 
17.6384 25.6987 25.6987 1 1 
17.7225 25.7528 25.7528 1 1 
17.8067 25.8068 25.8068 1 1 
17.891 25.8605 25.8605 1 1 
17.9755 25.9141 25.9141 1 1 
18.06 25.9675 25.9675 1 1 
18.1447 26.0208 26.0208 1 1 
18.2294 26.0738 26.0738 1 1 
18.3143 26.1267 26.1267 1 1 
18.3993 26.1794 26.1794 1 1 
18.4844 26.2319 26.2319 1 1 
18.5696 26.2842 26.2842 1 1 
18.6549 26.3364 26.3364 1 1 
18.7403 26.3884 26.3884 1 1 
18.8259 26.4402 26.4402 1 1 
18.9115 26.4919 26.4919 1 1 
18.9972 26.5433 26.5433 1 1 
19.0831 26.5947 26.5947 1 1 
19.169 26.6458 26.6458 1 1 
19.255 26.6968 26.6968 1 1 
19.3412 26.7476 26.7476 1 1 
19.4274 26.7982 26.7982 1 1 
19.5137 26.8487 26.8487 1 1 
19.6002 26.899 26.899 1 1 
19.6867 26.9491 26.9491 1 1 
19.7733 26.9991 26.9991 1 1 
19.86 27.0489 27.0489 1 1 
19.9468 27.0985 27.0985 1 1 
20.0337 27.148 27.148 1 1 
20.1207 27.1973 27.1973 1 1 
20.2078 27.2464 27.2464 1 1 
20.295 27.2954 27.2954 1 1 
20.3823 27.3443 27.3443 1 1 
20.4696 27.3929 27.3929 1 1 
20.5571 27.4415 27.4415 1 1 
20.6446 27.4898 27.4898 1 1 
20.7322 27.538 27.538 1 1 
20.8199 27.5861 27.5861 1 1 
20.9077 27.6339 27.6339 1 1 
20.9956 27.6817 27.6817 1 1 
21.0835 27.7293 27.7293 1 1 
21.1716 27.7767 27.7767 1 1 
21.2597 27.824 27.824 1 1 
21.3479 27.8711 27.8711 1 1 
21.4362 27.918 27.918 1 1 
21.5245 27.9649 27.9649 1 1 
21.613 28.0115 28.0115 1 1 
21.7015 28.058 28.058 1 1 
21.7901 28.1044 28.1044 1 1 
21.8788 28.1506 28.1506 1 1 
21.9675 28.1967 28.1967 1 1 
22.0564 28.2426 28.2426 1 1 
22.1453 28.2884 28.2884 1 1 
22.2342 28.3341 28.3341 1 1 
22.3233 28.3796 28.3796 1 1 
22.4124 28.4249 28.4249 1 1 
22.5016 28.4701 28.4701 1 1 
22.5909 28.5152 28.5152 1 1 
22.6802 28.5601 28.5601 1 1 
22.7697 28.6049 28.6049 1 1 
22.8591 28.6495 28.6495 1 1 
22.9487 28.694 28.694 1 1 
23.0383 28.7384 28.7384 1 1 
23.128 28.7826 28.7826 1 1 
23.2178 28.8267 28.8267 1 1 
23.3076 28.8706 28.8706 1 1 
23.3975 28.9144 28.9144 1 1 
23.4874 28.9581 28.9581 1 1 
23.5775 29.0017 29.0017 1 1 
23.6676 29.0451 29.0451 1 1 
23.7577 29.0883 29.0883 1 1 
23.8479 29.1315 29.1315 1 1 
23.9382 29.1745 29.1745 1 1 
24.0285 29.2173 29.2173 1 1 
